,id,full_name,first_name,last_name,is_active
1805,77048,Dick Holub,Dick,Holub,False
1806,77049,Joe Holup,Joe,Holup,False
1807,77050,Red Holzman,Red,Holzman,False
1808,1532,Jerald Honeycutt,Jerald,Honeycutt,False
1809,202715,Tyler Honeycutt,Tyler,Honeycutt,False
1810,1967,Derek Hood,Derek,Hood,False
1811,203918,Rodney Hood,Rodney,Hood,True
1812,77051,Tom Hoover,Tom,Hoover,False
1813,77052,Bob Hopkins,Bob,Hopkins,False
1814,77053,Dave Hoppen,Dave,Hoppen,False
1815,77054,Dennis Hopson,Dennis,Hopson,False
1816,203816,Scotty Hopson,Scotty,Hopson,False
1817,77055,Johnny Horan,Johnny,Horan,False
1818,77056,Cedrick Hordges,Cedrick,Hordges,False
1819,201143,Al Horford,Al,Horford,True
1820,77057,Tito Horford,Tito,Horford,False
1821,77058,Ron Horn,Ron,Horn,False
1822,204,Jeff Hornacek,Jeff,Hornacek,False
1823,202862,Dennis Horner,Dennis,Horner,False
1824,109,Robert Horry,Robert,Horry,False
1825,77060,Ed Horton,Ed,Horton,False
1826,1629659,Talen Horton-Tucker,Talen,Horton-Tucker,True
1827,77061,Wilmer Hosket,Wilmer,Hosket,False
1828,77062,Bob Houbregs,Bob,Houbregs,False
1829,2067,Eddie House,Eddie,House,False
1830,1627863,Danuel House Jr.,Danuel,House Jr.,True
1831,275,Allan Houston,Allan,Houston,False
1832,780,Byron Houston,Byron,Houston,False
1833,77064,Tom Hovasse,Tom,Hovasse,False
1834,77065,Brian Howard,Brian,Howard,False
1835,2730,Dwight Howard,Dwight,Howard,True
1836,77066,Greg Howard,Greg,Howard,False
1837,2572,Josh Howard,Josh,Howard,False
1838,436,Juwan Howard,Juwan,Howard,False
1839,77067,Mo Howard,Mo,Howard,False
1840,77069,Otis Howard,Otis,Howard,False
1841,1128,Stephen Howard,Stephen,Howard,False
1842,1629739,William Howard,William,Howard,True
1843,77070,Bailey Howell,Bailey,Howell,False
1844,77072,Bob Hubbard,Bob,Hubbard,False
1845,77071,Phil Hubbard,Phil,Hubbard,False
1846,201991,Lester Hudson,Lester,Hudson,False
1847,77074,Lou Hudson,Lou,Hudson,False
1848,1607,Troy Hudson,Troy,Hudson,False
1849,1626273,Marcelo Huertas,Marcelo,Huertas,False
1850,1628989,Kevin Huerter,Kevin,Huerter,True
1851,203962,Josh Huestis,Josh,Huestis,False
1852,1572,Nate Huffman,Nate,Huffman,False
1853,77076,Alfredrick Hughes,Alfredrick,Hughes,False
1854,77077,Eddie Hughes,Eddie,Hughes,False
1855,77078,Kim Hughes,Kim,Hughes,False
1856,1716,Larry Hughes,Larry,Hughes,False
1857,1965,Rick Hughes,Rick,Hughes,False
1858,203133,Robbie Hummel,Robbie,Hummel,False
1859,77080,John Hummer,John,Hummer,False
1860,2415,Ryan Humphrey,Ryan,Humphrey,False
1861,1629353,Isaac Humphries,Isaac,Humphries,False
1862,77081,Jay Humphries,Jay,Humphries,False
1863,2743,Kris Humphries,Kris,Humphries,False
1864,77082,Rod Hundley,Rod,Hundley,False
1865,2599,Brandon Hunter,Brandon,Hunter,False
1866,77083,Cedric Hunter,Cedric,Hunter,False
1867,201805,Chris Hunter,Chris,Hunter,False
1868,1629631,De'Andre Hunter,De'Andre,Hunter,True
1869,77084,Les Hunter,Les,Hunter,False
1870,283,Lindsey Hunter,Lindsey,Hunter,False
1871,201629,Othello Hunter,Othello,Hunter,False
1872,1626154,RJ Hunter,RJ,Hunter,False
1873,2212,Steven Hunter,Steven,Hunter,False
1874,1626205,Vincent Hunter,Vincent,Hunter,False
1875,310,Bobby Hurley,Bobby,Hurley,False
1876,77086,Roy Hurley,Roy,Hurley,False
1877,77087,Geoff Huston,Geoff,Huston,False
1878,77088,Paul Huston,Paul,Huston,False
1879,77089,Mel Hutchins,Mel,Hutchins,False
1880,1628990,Chandler Hutchison,Chandler,Hutchison,True
1881,77090,Joe Hutton,Joe,Hutton,False
1882,77091,Greg Hyder,Greg,Hyder,False
1883,77092,Marc Iavaroni,Marc,Iavaroni,False
1884,201586,Serge Ibaka,Serge,Ibaka,True
1885,2738,Andre Iguodala,Andre,Iguodala,True
1886,980,Zydrunas Ilgauskas,Zydrunas,Ilgauskas,False
1887,101148,Mile Ilic,Mile,Ilic,False
1888,101141,Ersan Ilyasova,Ersan,Ilyasova,True
1889,77093,Darrall Imhoff,Darrall,Imhoff,False
1890,77094,Tom Ingelsby,Tom,Ingelsby,False
1891,204060,Joe Ingles,Joe,Ingles,True
1892,203996,Damien Inglis,Damien,Inglis,False
1893,201281,Andre Ingram,Andre,Ingram,False
1894,1627742,Brandon Ingram,Brandon,Ingram,True
1895,77095,Joel Ingram,Joel,Ingram,False
1896,77096,Byron Irvin,Byron,Irvin,False
1897,202681,Kyrie Irving,Kyrie,Irving,True
1898,1628371,Jonathan Isaac,Jonathan,Isaac,True
1899,77097,Dan Issel,Dan,Issel,False
1900,77098,Mike Iuzzolino,Mike,Iuzzolino,False
1901,947,Allen Iverson,Allen,Iverson,False
1902,2767,Royal Ivey,Royal,Ivey,False
1903,1628411,Wes Iwundu,Wes,Iwundu,True
1904,101127,Jarrett Jack,Jarrett,Jack,False
1905,1628935,Aaron Jackson,Aaron,Jackson,False
1906,77099,Al Jackson,Al,Jackson,False
1907,1517,Bobby Jackson,Bobby,Jackson,False
1908,202132,Cedric Jackson,Cedric,Jackson,False
1909,201616,Darnell Jackson,Darnell,Jackson,False
1910,1627743,Demetrius Jackson,Demetrius,Jackson,False
1911,1628402,Frank Jackson,Frank,Jackson,True
1912,77101,Greg Jackson,Greg,Jackson,False
1913,1114,Jaren Jackson,Jaren,Jackson,False
1914,1983,Jermaine Jackson,Jermaine,Jackson,False
1915,754,Jim Jackson,Jim,Jackson,False
1916,1628367,Josh Jackson,Josh,Jackson,True
1917,1628382,Justin Jackson,Justin,Jackson,True
1918,77103,Lucious Jackson,Lucious,Jackson,False
1919,2739,Luke Jackson,Luke,Jackson,False
1920,1531,Marc Jackson,Marc,Jackson,False
1921,349,Mark Jackson,Mark,Jackson,False
1922,77104,Michael Jackson,Michael,Jackson,False
1923,77105,Myron Jackson,Myron,Jackson,False
1924,77106,Phil Jackson,Phil,Jackson,False
1925,203510,Pierre Jackson,Pierre,Jackson,False
1926,77107,Ralph Jackson,Ralph,Jackson,False
1927,1872,Randell Jackson,Randell,Jackson,False
1928,202704,Reggie Jackson,Reggie,Jackson,True
1929,77109,Stanley Jackson,Stanley,Jackson,False
1930,1536,Stephen Jackson,Stephen,Jackson,False
1931,77100,Tony Jackson,Tony,Jackson,False
1932,77110,Tracy Jackson,Tracy,Jackson,False
1933,77111,Wardell Jackson,Wardell,Jackson,False
1934,1628991,Jaren Jackson Jr.,Jaren,Jackson Jr.,True
1935,77112,Winfred Jacobs,Winfred,Jacobs,False
1936,2418,Casey Jacobsen,Casey,Jacobsen,False
1937,1734,Sam Jacobson,Sam,Jacobson,False
1938,77114,Dave Jamerson,Dave,Jamerson,False
1939,77115,Aaron James,Aaron,James,False
1940,203108,Bernard James,Bernard,James,False
1941,202345,Damion James,Damion,James,False
1942,77116,Gene James,Gene,James,False
1943,1080,Henry James,Henry,James,False
1944,1744,Jerome James,Jerome,James,False
1945,1629713,Justin James,Justin,James,True
1946,2544,LeBron James,LeBron,James,True
1947,2229,Mike James,Mike,James,False
1948,1628455,Mike James,Mike,James,False
1949,1906,Tim James,Tim,James,False
1950,1712,Antawn Jamison,Antawn,Jamison,False
1951,1942,Harold Jamison,Harold,Jamison,False
1952,77120,John Janisch,John,Janisch,False
1953,77122,Howie Janotta,Howie,Janotta,False
1954,2060,Marko Jaric,Marko,Jaric,False
1955,77123,Tony Jaros,Tony,Jaros,False
1956,101180,Sarunas Jasikevicius,Sarunas,Jasikevicius,False
1957,201605,Nathan Jawai,Nathan,Jawai,False
1958,77125,Buddy Jeannette,Buddy,Jeannette,False
1959,77126,Abdul Jeelani,Abdul,Jeelani,False
1960,2423,Chris Jefferies,Chris,Jefferies,False
1961,201785,Othyus Jeffers,Othyus,Jeffers,False
1962,2744,Al Jefferson,Al,Jefferson,False
1963,1628518,Amile Jefferson,Amile,Jefferson,True
1964,203928,Cory Jefferson,Cory,Jefferson,False
1965,200971,Dontell Jefferson,Dontell,Jefferson,False
1966,2210,Richard Jefferson,Richard,Jefferson,False
1967,1629610,DaQuan Jeffries,DaQuan,Jeffries,True
1968,2407,Jared Jeffries,Jared,Jeffries,False
1969,202724,Charles Jenkins,Charles,Jenkins,False
1970,2798,Horace Jenkins,Horace,Jenkins,False
1971,203098,John Jenkins,John,Jenkins,False
1972,201943,Brandon Jennings,Brandon,Jennings,False
1973,24,Keith Jennings,Keith,Jennings,False
1974,1137,Chris Jent,Chris,Jent,False
1975,77129,Les Jepsen,Les,Jepsen,False
1976,201973,Jonas Jerebko,Jonas,Jerebko,False
1977,1629660,Ty Jerome,Ty,Jerome,True
1978,201998,Curtis Jerrells,Curtis,Jerrells,False
1979,203511,Grant Jerrett,Grant,Jerrett,False
1980,200817,Pooh Jeter,Pooh,Jeter,False
1981,2639,Britton Johnsen,Britton,Johnsen,False
1982,200792,Alexander Johnson,Alexander,Johnson,False
1983,1628993,Alize Johnson,Alize,Johnson,True
1984,101161,Amir Johnson,Amir,Johnson,False
1985,77131,Andy Johnson,Andy,Johnson,False
1986,1533,Anthony Johnson,Anthony,Johnson,False
1987,202356,Armon Johnson,Armon,Johnson,False
1988,77132,Arnie Johnson,Arnie,Johnson,False
1989,422,Avery Johnson,Avery,Johnson,False
1990,1629168,BJ Johnson,BJ,Johnson,True
1991,1627744,Brice Johnson,Brice,Johnson,False
1992,77130,Buck Johnson,Buck,Johnson,False
1993,1629661,Cameron Johnson,Cameron,Johnson,True
1994,201291,Carldell Johnson,Carldell,Johnson,False
1995,77133,Charlie Johnson,Charlie,Johnson,False
1996,202419,Chris Johnson,Chris,Johnson,False
1997,203187,Chris Johnson,Chris,Johnson,False
1998,77135,Clay Johnson,Clay,Johnson,False
1999,77136,Clemon Johnson,Clemon,Johnson,False
2000,1626177,Dakari Johnson,Dakari,Johnson,False
2001,683,Darryl Johnson,Darryl,Johnson,False
2002,77138,Dave Johnson,Dave,Johnson,False
2003,77139,David Johnson,David,Johnson,False
2004,1746,DeMarco Johnson,DeMarco,Johnson,False
2005,77141,Dennis Johnson,Dennis,Johnson,False
2006,2035,DerMarr Johnson,DerMarr,Johnson,False
2007,698,Eddie Johnson,Eddie,Johnson,False
2008,77144,Eddie Johnson,Eddie,Johnson,False
2009,77145,Eric Johnson,Eric,Johnson,False
2010,911,Ervin Johnson,Ervin,Johnson,False
2011,77146,Frank Johnson,Frank,Johnson,False
2012,77147,George Johnson,George,Johnson,False
2013,77148,George Johnson,George,Johnson,False
2014,77149,George Johnson,George,Johnson,False
2015,77150,Gus Johnson,Gus,Johnson,False
2016,77151,Harold Johnson,Harold,Johnson,False
2017,201274,Ivan Johnson,Ivan,Johnson,False
2018,202707,JaJuan Johnson,JaJuan,Johnson,False
2019,201949,James Johnson,James,Johnson,True
2020,2207,Joe Johnson,Joe,Johnson,False
2021,77152,John Johnson,John,Johnson,False
2022,77153,Kannard Johnson,Kannard,Johnson,False
2023,1629640,Keldon Johnson,Keldon,Johnson,True
2024,2256,Ken Johnson,Ken,Johnson,False
2025,77154,Ken Johnson,Ken,Johnson,False
2026,134,Kevin Johnson,Kevin,Johnson,False
2027,913,Larry Johnson,Larry,Johnson,False
2028,77156,Larry Johnson,Larry,Johnson,False
2029,77158,Lee Johnson,Lee,Johnson,False
2030,2669,Linton Johnson,Linton,Johnson,False
2031,77159,Lynbert Johnson,Lynbert,Johnson,False
2032,77142,Magic Johnson,Magic,Johnson,False
2033,77160,Marques Johnson,Marques,Johnson,False
2034,77168,Mickey Johnson,Mickey,Johnson,False
2035,77161,Neil Johnson,Neil,Johnson,False
2036,203910,Nick Johnson,Nick,Johnson,False
2037,77162,Ollie Johnson,Ollie,Johnson,False
2038,204179,Omari Johnson,Omari,Johnson,False
2039,203111,Orlando Johnson,Orlando,Johnson,False
2040,77163,Reggie Johnson,Reggie,Johnson,False
2041,77164,Rich Johnson,Rich,Johnson,False
2042,77165,Ron Johnson,Ron,Johnson,False
2043,1626169,Stanley Johnson,Stanley,Johnson,True
2044,77166,Steffond Johnson,Steffond,Johnson,False
2045,77134,Steve Johnson,Steve,Johnson,False
2046,201234,Trey Johnson,Trey,Johnson,False
2047,204020,Tyler Johnson,Tyler,Johnson,True
2048,77167,Vinnie Johnson,Vinnie,Johnson,False
2049,202325,Wesley Johnson,Wesley,Johnson,False
2050,203130,Darius Johnson-Odom,Darius,Johnson-Odom,False
2051,77170,Nate Johnston,Nate,Johnston,False
2052,77169,Neil Johnston,Neil,Johnston,False
2053,77171,Jim Johnstone,Jim,Johnstone,False
2054,203999,Nikola Jokic,Nikola,Jokic,True
2055,77172,Howie Jolliff,Howie,Jolliff,False
2056,2264,Alvin Jones,Alvin,Jones,False
2057,77173,Anthony Jones,Anthony,Jones,False
2058,77174,Askia Jones,Askia,Jones,False
2059,77180,Bill Jones,Bill,Jones,False
2060,77193,Bobby Jones,Bobby,Jones,False
2061,200784,Bobby Jones,Bobby,Jones,False
2062,77175,Caldwell Jones,Caldwell,Jones,False
2063,279,Charles Jones,Charles,Jones,False
2064,77178,Charles Jones,Charles,Jones,False
2065,1869,Charles R. Jones,Charles R.,Jones,False
2066,2563,Dahntay Jones,Dahntay,Jones,False
2067,1627745,Damian Jones,Damian,Jones,True
2068,1800,Damon Jones,Damon,Jones,False
2069,203199,DeQuan Jones,DeQuan,Jones,False
2070,202346,Dominique Jones,Dominique,Jones,False
2071,963,Dontae' Jones,Dontae',Jones,False
2072,101204,Dwayne Jones,Dwayne,Jones,False
2073,77182,Dwight Jones,Dwight,Jones,False
2074,77183,Earl Jones,Earl,Jones,False
2075,224,Eddie Jones,Eddie,Jones,False
2076,77184,Edgar Jones,Edgar,Jones,False
